"","seed","type","age_death","id","seed"
"7623",427,"Joint Man/Woman",94,505,427
"7624",480,"Joint Man/Woman",95,835,480
"7625",239,"Joint Man/Woman",88,434,239
"7626",735,"Joint Man/Woman",90,505,735
"7627",707,"Joint Man/Woman",89,390,707
"7628",912,"Joint Man/Woman",96,469,912
"7629",501,"Joint Man/Woman",86,548,501
"7630",828,"Joint Man/Woman",86,530,828
"7631",1007,"Joint Man/Woman",88,397,1007
"7632",1063,"Joint Man/Woman",85,524,1063
"7633",156,"Joint Man/Woman",82,360,156
"7634",222,"Joint Man/Woman",90,631,222
"7635",472,"Joint Man/Woman",86,547,472
"7636",929,"Joint Man/Woman",93,520,929
"7637",539,"Joint Man/Woman",101,890,539
"7638",599,"Joint Man/Woman",87,902,599
"7639",572,"Joint Man/Woman",95,491,572
"7640",381,"Joint Man/Woman",78,983,381
"7641",772,"Joint Man/Woman",81,338,772
"7642",824,"Joint Man/Woman",79,150,824
"7643",218,"Joint Man/Woman",89,466,218
"7644",856,"Joint Man/Woman",93,83,856
"7645",774,"Joint Man/Woman",92,591,774
"7646",814,"Joint Man/Woman",98,171,814
"7647",1062,"Joint Man/Woman",93,856,1062
"7648",890,"Joint Man/Woman",84,467,890
"7649",960,"Joint Man/Woman",98,781,960
"7650",170,"Joint Man/Woman",90,5,170
"7651",566,"Joint Man/Woman",88,711,566
"7652",301,"Joint Man/Woman",89,981,301
"7653",559,"Joint Man/Woman",88,35,559
"7654",151,"Joint Man/Woman",102,392,151
"7655",198,"Joint Man/Woman",92,529,198
"7656",728,"Joint Man/Woman",89,283,728
"7657",283,"Joint Man/Woman",76,178,283
"7658",190,"Joint Man/Woman",88,621,190
"7659",936,"Joint Man/Woman",82,823,936
"7660",211,"Joint Man/Woman",82,250,211
"7661",509,"Joint Man/Woman",93,583,509
"7662",803,"Joint Man/Woman",94,832,803
"7663",250,"Joint Man/Woman",87,176,250
"7664",892,"Joint Man/Woman",83,649,892
"7665",626,"Joint Man/Woman",94,169,626
"7666",1070,"Joint Man/Woman",95,919,1070
"7667",240,"Joint Man/Woman",91,531,240
"7668",150,"Joint Man/Woman",96,461,150
"7669",116,"Joint Man/Woman",96,684,116
"7670",966,"Joint Man/Woman",100,527,966
"7671",991,"Joint Man/Woman",80,81,991
"7672",294,"Joint Man/Woman",81,323,294
"7673",1087,"Joint Man/Woman",90,162,1087
"7674",1021,"Joint Man/Woman",95,41,1021
"7675",590,"Joint Man/Woman",97,143,590
"7676",897,"Joint Man/Woman",89,999,897
"7677",749,"Joint Man/Woman",96,941,749
"7678",386,"Joint Man/Woman",78,444,386
"7679",239,"Joint Man/Woman",73,734,239
"7680",710,"Joint Man/Woman",93,353,710
"7681",664,"Joint Man/Woman",92,65,664
"7682",807,"Joint Man/Woman",82,833,807
"7683",258,"Joint Man/Woman",83,57,258
"7684",943,"Joint Man/Woman",84,782,943
"7685",1002,"Joint Man/Woman",94,248,1002
"7686",843,"Joint Man/Woman",90,530,843
"7687",907,"Joint Man/Woman",89,20,907
"7688",865,"Joint Man/Woman",91,944,865
"7689",178,"Joint Man/Woman",91,541,178
"7690",233,"Joint Man/Woman",97,973,233
"7691",635,"Joint Man/Woman",94,902,635
"7692",209,"Joint Man/Woman",84,651,209
"7693",693,"Joint Man/Woman",102,111,693
"7694",1043,"Joint Man/Woman",95,585,1043
"7695",845,"Joint Man/Woman",93,902,845
"7696",169,"Joint Man/Woman",96,201,169
"7697",871,"Joint Man/Woman",89,445,871
"7698",999,"Joint Man/Woman",96,330,999
"7699",657,"Joint Man/Woman",75,928,657
"7700",579,"Joint Man/Woman",95,120,579
"7701",1057,"Joint Man/Woman",81,853,1057
"7702",633,"Joint Man/Woman",90,729,633
"7703",617,"Joint Man/Woman",85,152,617
"7704",287,"Joint Man/Woman",91,64,287
"7705",779,"Joint Man/Woman",89,360,779
"7706",821,"Joint Man/Woman",96,664,821
"7707",439,"Joint Man/Woman",74,771,439
"7708",965,"Joint Man/Woman",87,194,965
"7709",737,"Joint Man/Woman",92,790,737
"7710",1042,"Joint Man/Woman",96,315,1042
"7711",803,"Joint Man/Woman",95,715,803
"7712",917,"Joint Man/Woman",94,397,917
"7713",219,"Joint Man/Woman",91,160,219
"7714",185,"Joint Man/Woman",89,769,185
"7715",159,"Joint Man/Woman",98,771,159
"7716",355,"Joint Man/Woman",95,447,355
"7717",499,"Joint Man/Woman",95,225,499
"7718",519,"Joint Man/Woman",84,39,519
"7719",1077,"Joint Man/Woman",86,118,1077
"7720",700,"Joint Man/Woman",87,950,700
"7721",124,"Joint Man/Woman",97,987,124
"7722",390,"Joint Man/Woman",87,254,390
"7723",1078,"Joint Man/Woman",81,923,1078
"7724",191,"Joint Man/Woman",89,789,191
"7725",633,"Joint Man/Woman",94,875,633
"7726",973,"Joint Man/Woman",88,718,973
"7727",373,"Joint Man/Woman",94,68,373
"7728",295,"Joint Man/Woman",95,630,295
"7729",700,"Joint Man/Woman",77,502,700
"7730",694,"Joint Man/Woman",86,148,694
"7731",831,"Joint Man/Woman",102,447,831
"7732",858,"Joint Man/Woman",102,575,858
"7733",908,"Joint Man/Woman",91,60,908
"7734",371,"Joint Man/Woman",95,248,371
"7735",641,"Joint Man/Woman",95,899,641
"7736",1006,"Joint Man/Woman",76,504,1006
"7737",277,"Joint Man/Woman",99,237,277
"7738",698,"Joint Man/Woman",85,182,698
"7739",952,"Joint Man/Woman",92,254,952
"7740",903,"Joint Man/Woman",94,731,903
"7741",725,"Joint Man/Woman",97,54,725
"7742",1051,"Joint Man/Woman",91,153,1051
"7743",856,"Joint Man/Woman",97,730,856
"7744",464,"Joint Man/Woman",87,671,464
"7745",979,"Joint Man/Woman",94,223,979
"7746",118,"Joint Man/Woman",94,653,118
"7747",475,"Joint Man/Woman",79,283,475
"7748",940,"Joint Man/Woman",97,116,940
"7749",784,"Joint Man/Woman",82,767,784
"7750",921,"Joint Man/Woman",94,516,921
"7751",365,"Joint Man/Woman",88,196,365
"7752",672,"Joint Man/Woman",91,632,672
"7753",1092,"Joint Man/Woman",100,314,1092
"7754",746,"Joint Man/Woman",86,684,746
"7755",587,"Joint Man/Woman",92,265,587
"7756",1035,"Joint Man/Woman",98,47,1035
"7757",320,"Joint Man/Woman",104,91,320
"7758",401,"Joint Man/Woman",94,663,401
"7759",166,"Joint Man/Woman",74,315,166
"7760",382,"Joint Man/Woman",99,534,382
"7761",517,"Joint Man/Woman",85,506,517
"7762",542,"Joint Man/Woman",95,421,542
"7763",138,"Joint Man/Woman",78,223,138
"7764",249,"Joint Man/Woman",95,281,249
"7765",173,"Joint Man/Woman",106,466,173
"7766",881,"Joint Man/Woman",69,318,881
"7767",666,"Joint Man/Woman",93,458,666
"7768",746,"Joint Man/Woman",83,336,746
"7769",180,"Joint Man/Woman",91,719,180
"7770",460,"Joint Man/Woman",82,112,460
"7771",631,"Joint Man/Woman",100,145,631
"7772",806,"Joint Man/Woman",92,760,806
"7773",741,"Joint Man/Woman",92,998,741
"7774",215,"Joint Man/Woman",93,621,215
"7775",149,"Joint Man/Woman",83,111,149
"7776",661,"Joint Man/Woman",88,295,661
"7777",719,"Joint Man/Woman",90,444,719
"7778",118,"Joint Man/Woman",98,229,118
"7779",271,"Joint Man/Woman",90,218,271
"7780",639,"Joint Man/Woman",95,14,639
"7781",945,"Joint Man/Woman",95,39,945
"7782",1036,"Joint Man/Woman",94,626,1036
"7783",730,"Joint Man/Woman",71,117,730
"7784",949,"Joint Man/Woman",93,24,949
"7785",923,"Joint Man/Woman",88,308,923
"7786",888,"Joint Man/Woman",94,6,888
"7787",674,"Joint Man/Woman",91,826,674
"7788",703,"Joint Man/Woman",89,332,703
"7789",414,"Joint Man/Woman",83,352,414
"7790",268,"Joint Man/Woman",89,787,268
"7791",783,"Joint Man/Woman",97,479,783
"7792",754,"Joint Man/Woman",100,800,754
"7793",1053,"Joint Man/Woman",92,759,1053
"7794",826,"Joint Man/Woman",95,315,826
"7795",760,"Joint Man/Woman",99,728,760
"7796",156,"Joint Man/Woman",92,29,156
"7797",309,"Joint Man/Woman",101,964,309
"7798",945,"Joint Man/Woman",86,316,945
"7799",754,"Joint Man/Woman",92,273,754
"7800",743,"Joint Man/Woman",83,967,743
"7801",162,"Joint Man/Woman",88,19,162
"7802",639,"Joint Man/Woman",87,347,639
"7803",362,"Joint Man/Woman",89,574,362
"7804",964,"Joint Man/Woman",96,700,964
"7805",455,"Joint Man/Woman",96,263,455
"7806",1081,"Joint Man/Woman",89,732,1081
"7807",863,"Joint Man/Woman",69,834,863
"7808",332,"Joint Man/Woman",89,317,332
"7809",899,"Joint Man/Woman",96,19,899
"7810",852,"Joint Man/Woman",98,973,852
"7811",926,"Joint Man/Woman",88,905,926
"7812",143,"Joint Man/Woman",83,859,143
"7813",357,"Joint Man/Woman",85,167,357
"7814",165,"Joint Man/Woman",97,462,165
"7815",1008,"Joint Man/Woman",99,772,1008
"7816",480,"Joint Man/Woman",96,358,480
"7817",469,"Joint Man/Woman",95,286,469
"7818",621,"Joint Man/Woman",79,418,621
"7819",1068,"Joint Man/Woman",82,285,1068
"7820",826,"Joint Man/Woman",90,893,826
"7821",884,"Joint Man/Woman",88,191,884
"7822",142,"Joint Man/Woman",92,250,142
"7823",1023,"Joint Man/Woman",94,320,1023
"7824",609,"Joint Man/Woman",71,612,609
"7825",421,"Joint Man/Woman",83,308,421
"7826",757,"Joint Man/Woman",86,724,757
"7827",477,"Joint Man/Woman",97,830,477
"7828",1084,"Joint Man/Woman",87,553,1084
"7829",367,"Joint Man/Woman",79,885,367
"7830",991,"Joint Man/Woman",88,479,991
"7831",282,"Joint Man/Woman",80,315,282
"7832",193,"Joint Man/Woman",98,994,193
"7833",1027,"Joint Man/Woman",80,310,1027
"7834",1043,"Joint Man/Woman",75,650,1043
"7835",723,"Joint Man/Woman",94,168,723
"7836",403,"Joint Man/Woman",90,792,403
"7837",635,"Joint Man/Woman",96,506,635
"7838",849,"Joint Man/Woman",93,36,849
"7839",153,"Joint Man/Woman",94,346,153
"7840",857,"Joint Man/Woman",92,166,857
"7841",879,"Joint Man/Woman",88,856,879
"7842",848,"Joint Man/Woman",81,832,848
"7843",529,"Joint Man/Woman",94,867,529
"7844",764,"Joint Man/Woman",90,150,764
"7845",981,"Joint Man/Woman",94,12,981
"7846",342,"Joint Man/Woman",85,25,342
"7847",965,"Joint Man/Woman",84,768,965
"7848",356,"Joint Man/Woman",89,114,356
"7849",917,"Joint Man/Woman",86,848,917
"7850",568,"Joint Man/Woman",80,45,568
"7851",706,"Joint Man/Woman",90,983,706
"7852",445,"Joint Man/Woman",93,631,445
"7853",408,"Joint Man/Woman",94,460,408
"7854",1086,"Joint Man/Woman",79,691,1086
"7855",903,"Joint Man/Woman",94,722,903
"7856",116,"Joint Man/Woman",73,769,116
"7857",603,"Joint Man/Woman",84,751,603
"7858",664,"Joint Man/Woman",95,716,664
"7859",655,"Joint Man/Woman",75,604,655
"7860",1099,"Joint Man/Woman",90,421,1099
"7861",732,"Joint Man/Woman",89,764,732
"7862",872,"Joint Man/Woman",85,498,872
"7863",181,"Joint Man/Woman",83,687,181
"7864",888,"Joint Man/Woman",82,940,888
"7865",964,"Joint Man/Woman",82,884,964
"7866",172,"Joint Man/Woman",93,699,172
"7867",636,"Joint Man/Woman",91,681,636
"7868",665,"Joint Man/Woman",88,294,665
"7869",847,"Joint Man/Woman",83,631,847
"7870",442,"Joint Man/Woman",95,815,442
"7871",921,"Joint Man/Woman",99,728,921
"7872",1108,"Joint Man/Woman",76,65,1108
"7873",405,"Joint Man/Woman",76,349,405
"7874",473,"Joint Man/Woman",87,834,473
"7875",660,"Joint Man/Woman",84,419,660
"7876",814,"Joint Man/Woman",82,330,814
"7877",950,"Joint Man/Woman",80,903,950
"7878",706,"Joint Man/Woman",96,235,706
"7879",1019,"Joint Man/Woman",83,101,1019
"7880",868,"Joint Man/Woman",92,188,868
"7881",545,"Joint Man/Woman",88,922,545
"7882",181,"Joint Man/Woman",86,81,181
"7883",967,"Joint Man/Woman",87,384,967
"7884",675,"Joint Man/Woman",93,108,675
"7885",294,"Joint Man/Woman",93,637,294
"7886",289,"Joint Man/Woman",89,229,289
"7887",256,"Joint Man/Woman",94,528,256
"7888",127,"Joint Man/Woman",86,760,127
"7889",359,"Joint Man/Woman",93,936,359
"7890",156,"Joint Man/Woman",82,573,156
"7891",356,"Joint Man/Woman",78,388,356
"7892",703,"Joint Man/Woman",93,768,703
"7893",225,"Joint Man/Woman",83,937,225
"7894",788,"Joint Man/Woman",87,423,788
"7895",1041,"Joint Man/Woman",97,940,1041
"7896",717,"Joint Man/Woman",72,329,717
"7897",491,"Joint Man/Woman",89,456,491
"7898",1090,"Joint Man/Woman",89,948,1090
"7899",357,"Joint Man/Woman",77,305,357
"7900",151,"Joint Man/Woman",97,656,151
"7901",233,"Joint Man/Woman",86,467,233
"7902",536,"Joint Man/Woman",95,910,536
"7903",706,"Joint Man/Woman",77,890,706
"7904",384,"Joint Man/Woman",86,491,384
"7905",729,"Joint Man/Woman",88,831,729
"7906",216,"Joint Man/Woman",80,63,216
"7907",716,"Joint Man/Woman",86,889,716
"7908",719,"Joint Man/Woman",101,187,719
"7909",310,"Joint Man/Woman",86,291,310
"7910",750,"Joint Man/Woman",82,160,750
"7911",943,"Joint Man/Woman",100,523,943
"7912",1004,"Joint Man/Woman",84,849,1004
"7913",556,"Joint Man/Woman",92,984,556
"7914",386,"Joint Man/Woman",98,274,386
"7915",447,"Joint Man/Woman",94,521,447
"7916",712,"Joint Man/Woman",78,236,712
"7917",908,"Joint Man/Woman",85,633,908
"7918",441,"Joint Man/Woman",90,323,441
"7919",323,"Joint Man/Woman",98,454,323
"7920",334,"Joint Man/Woman",90,515,334
"7921",178,"Joint Man/Woman",95,403,178
"7922",789,"Joint Man/Woman",95,37,789
"7923",622,"Joint Man/Woman",87,27,622
"7924",946,"Joint Man/Woman",84,431,946
"7925",617,"Joint Man/Woman",96,699,617
"7926",1026,"Joint Man/Woman",78,428,1026
"7927",1064,"Joint Man/Woman",86,232,1064
"7928",1044,"Joint Man/Woman",89,832,1044
"7929",264,"Joint Man/Woman",95,291,264
"7930",248,"Joint Man/Woman",86,717,248
"7931",234,"Joint Man/Woman",93,300,234
"7932",909,"Joint Man/Woman",93,117,909
"7933",906,"Joint Man/Woman",89,601,906
"7934",1051,"Joint Man/Woman",70,225,1051
"7935",498,"Joint Man/Woman",96,638,498
"7936",636,"Joint Man/Woman",98,425,636
"7937",1048,"Joint Man/Woman",104,638,1048
"7938",1011,"Joint Man/Woman",93,343,1011
"7939",437,"Joint Man/Woman",88,310,437
"7940",676,"Joint Man/Woman",94,352,676
"7941",205,"Joint Man/Woman",93,996,205
"7942",1076,"Joint Man/Woman",95,828,1076
"7943",686,"Joint Man/Woman",85,65,686
"7944",565,"Joint Man/Woman",73,247,565
"7945",711,"Joint Man/Woman",91,508,711
"7946",509,"Joint Man/Woman",90,794,509
"7947",808,"Joint Man/Woman",78,371,808
"7948",1045,"Joint Man/Woman",91,940,1045
"7949",750,"Joint Man/Woman",94,641,750
"7950",164,"Joint Man/Woman",85,554,164
"7951",950,"Joint Man/Woman",88,713,950
"7952",1047,"Joint Man/Woman",95,297,1047
"7953",438,"Joint Man/Woman",83,740,438
"7954",694,"Joint Man/Woman",89,967,694
"7955",419,"Joint Man/Woman",104,990,419
"7956",432,"Joint Man/Woman",87,48,432
"7957",712,"Joint Man/Woman",79,409,712
"7958",628,"Joint Man/Woman",85,413,628
"7959",401,"Joint Man/Woman",91,377,401
"7960",654,"Joint Man/Woman",97,120,654
"7961",827,"Joint Man/Woman",88,598,827
"7962",502,"Joint Man/Woman",95,601,502
"7963",398,"Joint Man/Woman",93,931,398
"7964",632,"Joint Man/Woman",86,313,632
"7965",309,"Joint Man/Woman",92,90,309
"7966",837,"Joint Man/Woman",91,976,837
"7967",442,"Joint Man/Woman",84,330,442
"7968",137,"Joint Man/Woman",89,122,137
"7969",715,"Joint Man/Woman",86,656,715
"7970",808,"Joint Man/Woman",88,16,808
"7971",935,"Joint Man/Woman",95,302,935
"7972",995,"Joint Man/Woman",95,74,995
"7973",1060,"Joint Man/Woman",91,479,1060
"7974",343,"Joint Man/Woman",101,537,343
"7975",496,"Joint Man/Woman",81,799,496
"7976",628,"Joint Man/Woman",91,646,628
"7977",730,"Joint Man/Woman",77,833,730
"7978",669,"Joint Man/Woman",90,496,669
"7979",215,"Joint Man/Woman",92,348,215
"7980",690,"Joint Man/Woman",81,739,690
"7981",971,"Joint Man/Woman",90,871,971
"7982",430,"Joint Man/Woman",94,565,430
"7983",724,"Joint Man/Woman",94,736,724
"7984",441,"Joint Man/Woman",87,464,441
"7985",1078,"Joint Man/Woman",93,180,1078
"7986",658,"Joint Man/Woman",83,277,658
"7987",517,"Joint Man/Woman",84,637,517
"7988",587,"Joint Man/Woman",83,418,587
"7989",979,"Joint Man/Woman",94,479,979
"7990",425,"Joint Man/Woman",101,94,425
"7991",814,"Joint Man/Woman",82,232,814
"7992",377,"Joint Man/Woman",97,348,377
"7993",389,"Joint Man/Woman",85,213,389
"7994",1069,"Joint Man/Woman",90,400,1069
"7995",142,"Joint Man/Woman",92,116,142
"7996",1077,"Joint Man/Woman",102,178,1077
"7997",120,"Joint Man/Woman",83,543,120
"7998",944,"Joint Man/Woman",96,638,944
"7999",226,"Joint Man/Woman",97,284,226
"8000",278,"Joint Man/Woman",85,9,278
"8001",1077,"Joint Man/Woman",90,495,1077
"8002",538,"Joint Man/Woman",83,367,538
"8003",138,"Joint Man/Woman",90,794,138
"8004",154,"Joint Man/Woman",98,766,154
"8005",992,"Joint Man/Woman",89,943,992
"8006",957,"Joint Man/Woman",91,603,957
"8007",114,"Joint Man/Woman",71,799,114
"8008",500,"Joint Man/Woman",90,619,500
"8009",663,"Joint Man/Woman",82,179,663
"8010",523,"Joint Man/Woman",94,397,523
"8011",507,"Joint Man/Woman",96,667,507
"8012",190,"Joint Man/Woman",81,367,190
"8013",537,"Joint Man/Woman",79,696,537
"8014",453,"Joint Man/Woman",80,713,453
"8015",350,"Joint Man/Woman",81,297,350
"8016",1007,"Joint Man/Woman",89,452,1007
"8017",850,"Joint Man/Woman",103,806,850
"8018",667,"Joint Man/Woman",97,652,667
"8019",735,"Joint Man/Woman",97,812,735
"8020",777,"Joint Man/Woman",94,233,777
"8021",356,"Joint Man/Woman",97,733,356
"8022",971,"Joint Man/Woman",81,918,971
"8023",1054,"Joint Man/Woman",86,673,1054
"8024",123,"Joint Man/Woman",95,805,123
"8025",382,"Joint Man/Woman",76,484,382
"8026",130,"Joint Man/Woman",102,454,130
"8027",988,"Joint Man/Woman",79,814,988
"8028",761,"Joint Man/Woman",89,578,761
"8029",835,"Joint Man/Woman",88,118,835
"8030",764,"Joint Man/Woman",87,917,764
"8031",356,"Joint Man/Woman",98,856,356
"8032",539,"Joint Man/Woman",93,963,539
"8033",562,"Joint Man/Woman",78,512,562
"8034",176,"Joint Man/Woman",97,297,176
"8035",695,"Joint Man/Woman",90,313,695
"8036",675,"Joint Man/Woman",87,475,675
"8037",265,"Joint Man/Woman",91,447,265
"8038",870,"Joint Man/Woman",86,869,870
"8039",931,"Joint Man/Woman",98,872,931
"8040",491,"Joint Man/Woman",85,706,491
"8041",329,"Joint Man/Woman",88,540,329
"8042",463,"Joint Man/Woman",82,828,463
"8043",514,"Joint Man/Woman",82,610,514
"8044",534,"Joint Man/Woman",96,116,534
"8045",961,"Joint Man/Woman",90,384,961
"8046",603,"Joint Man/Woman",92,537,603
"8047",568,"Joint Man/Woman",82,659,568
"8048",547,"Joint Man/Woman",100,267,547
"8049",844,"Joint Man/Woman",67,226,844
"8050",304,"Joint Man/Woman",103,737,304
"8051",547,"Joint Man/Woman",95,357,547
"8052",522,"Joint Man/Woman",83,961,522
"8053",389,"Joint Man/Woman",99,554,389
"8054",939,"Joint Man/Woman",83,985,939
"8055",634,"Joint Man/Woman",92,3,634
"8056",745,"Joint Man/Woman",91,732,745
"8057",745,"Joint Man/Woman",87,528,745
"8058",806,"Joint Man/Woman",90,768,806
"8059",331,"Joint Man/Woman",78,559,331
"8060",560,"Joint Man/Woman",91,846,560
"8061",403,"Joint Man/Woman",73,987,403
"8062",438,"Joint Man/Woman",80,473,438
"8063",991,"Joint Man/Woman",95,321,991
"8064",836,"Joint Man/Woman",81,410,836
"8065",212,"Joint Man/Woman",85,506,212
"8066",777,"Joint Man/Woman",88,776,777
"8067",468,"Joint Man/Woman",85,696,468
"8068",172,"Joint Man/Woman",93,98,172
"8069",413,"Joint Man/Woman",81,161,413
"8070",144,"Joint Man/Woman",92,649,144
"8071",493,"Joint Man/Woman",94,221,493
"8072",157,"Joint Man/Woman",97,491,157
"8073",731,"Joint Man/Woman",92,942,731
"8074",602,"Joint Man/Woman",81,775,602
"8075",345,"Joint Man/Woman",84,889,345
"8076",407,"Joint Man/Woman",82,630,407
"8077",1022,"Joint Man/Woman",90,944,1022
"8078",499,"Joint Man/Woman",90,825,499
"8079",807,"Joint Man/Woman",96,606,807
"8080",253,"Joint Man/Woman",88,727,253
"8081",517,"Joint Man/Woman",81,835,517
"8082",356,"Joint Man/Woman",91,423,356
"8083",821,"Joint Man/Woman",78,859,821
"8084",535,"Joint Man/Woman",91,2,535
"8085",412,"Joint Man/Woman",85,380,412
"8086",1020,"Joint Man/Woman",97,450,1020
"8087",376,"Joint Man/Woman",92,518,376
"8088",635,"Joint Man/Woman",96,891,635
"8089",438,"Joint Man/Woman",100,657,438
"8090",921,"Joint Man/Woman",81,558,921
"8091",697,"Joint Man/Woman",89,157,697
"8092",1028,"Joint Man/Woman",96,587,1028
"8093",995,"Joint Man/Woman",93,376,995
"8094",1000,"Joint Man/Woman",101,624,1000
"8095",583,"Joint Man/Woman",93,321,583
"8096",141,"Joint Man/Woman",93,427,141
"8097",963,"Joint Man/Woman",103,729,963
"8098",1094,"Joint Man/Woman",88,140,1094
"8099",635,"Joint Man/Woman",103,950,635
"8100",964,"Joint Man/Woman",99,827,964
"8101",511,"Joint Man/Woman",88,962,511
"8102",203,"Joint Man/Woman",81,560,203
"8103",1007,"Joint Man/Woman",89,98,1007
"8104",497,"Joint Man/Woman",91,186,497
"8105",696,"Joint Man/Woman",91,931,696
"8106",812,"Joint Man/Woman",91,115,812
"8107",860,"Joint Man/Woman",99,412,860
"8108",756,"Joint Man/Woman",92,327,756
"8109",261,"Joint Man/Woman",86,547,261
"8110",604,"Joint Man/Woman",86,948,604
"8111",894,"Joint Man/Woman",83,540,894
"8112",538,"Joint Man/Woman",96,781,538
"8113",423,"Joint Man/Woman",72,762,423
"8114",608,"Joint Man/Woman",92,595,608
"8115",797,"Joint Man/Woman",103,131,797
"8116",880,"Joint Man/Woman",96,72,880
"8117",938,"Joint Man/Woman",95,704,938
"8118",1019,"Joint Man/Woman",88,109,1019
"8119",1055,"Joint Man/Woman",90,671,1055
"8120",194,"Joint Man/Woman",90,999,194
"8121",151,"Joint Man/Woman",80,534,151
"8122",364,"Joint Man/Woman",97,26,364
"8123",1078,"Joint Man/Woman",90,211,1078
"8124",770,"Joint Man/Woman",94,923,770
"8125",183,"Joint Man/Woman",94,631,183
"8126",626,"Joint Man/Woman",78,178,626
"8127",255,"Joint Man/Woman",94,512,255
"8128",1024,"Joint Man/Woman",86,718,1024
"8129",498,"Joint Man/Woman",77,357,498
"8130",468,"Joint Man/Woman",87,710,468
"8131",826,"Joint Man/Woman",96,832,826
"8132",1111,"Joint Man/Woman",89,371,1111
"8133",587,"Joint Man/Woman",92,771,587
"8134",151,"Joint Man/Woman",96,745,151
"8135",713,"Joint Man/Woman",89,268,713
"8136",380,"Joint Man/Woman",96,603,380
"8137",362,"Joint Man/Woman",77,218,362
"8138",252,"Joint Man/Woman",84,115,252
"8139",546,"Joint Man/Woman",92,201,546
"8140",325,"Joint Man/Woman",97,94,325
"8141",1068,"Joint Man/Woman",102,481,1068
"8142",323,"Joint Man/Woman",99,728,323
"8143",602,"Joint Man/Woman",90,21,602
"8144",810,"Joint Man/Woman",82,1000,810
"8145",283,"Joint Man/Woman",91,860,283
"8146",545,"Joint Man/Woman",93,964,545
"8147",196,"Joint Man/Woman",93,131,196
"8148",500,"Joint Man/Woman",83,777,500
"8149",169,"Joint Man/Woman",86,556,169
"8150",946,"Joint Man/Woman",104,639,946
"8151",558,"Joint Man/Woman",93,784,558
"8152",767,"Joint Man/Woman",85,833,767
"8153",355,"Joint Man/Woman",94,198,355
"8154",1089,"Joint Man/Woman",94,299,1089
"8155",177,"Joint Man/Woman",89,940,177
"8156",786,"Joint Man/Woman",85,720,786
"8157",714,"Joint Man/Woman",95,663,714
"8158",549,"Joint Man/Woman",95,738,549
"8159",634,"Joint Man/Woman",83,377,634
"8160",189,"Joint Man/Woman",89,640,189
"8161",630,"Joint Man/Woman",86,601,630
"8162",259,"Joint Man/Woman",85,534,259
"8163",299,"Joint Man/Woman",101,167,299
"8164",275,"Joint Man/Woman",92,883,275
"8165",448,"Joint Man/Woman",96,371,448
"8166",396,"Joint Man/Woman",90,2,396
"8167",587,"Joint Man/Woman",86,499,587
"8168",241,"Joint Man/Woman",91,61,241
"8169",693,"Joint Man/Woman",91,874,693
"8170",380,"Joint Man/Woman",99,202,380
"8171",670,"Joint Man/Woman",72,796,670
"8172",714,"Joint Man/Woman",93,188,714
"8173",1018,"Joint Man/Woman",94,338,1018
"8174",391,"Joint Man/Woman",99,965,391
"8175",459,"Joint Man/Woman",91,802,459
"8176",403,"Joint Man/Woman",84,480,403
"8177",381,"Joint Man/Woman",80,251,381
"8178",436,"Joint Man/Woman",94,108,436
"8179",487,"Joint Man/Woman",81,949,487
"8180",484,"Joint Man/Woman",94,931,484
"8181",557,"Joint Man/Woman",91,200,557
"8182",286,"Joint Man/Woman",95,318,286
"8183",903,"Joint Man/Woman",81,370,903
"8184",565,"Joint Man/Woman",102,768,565
"8185",395,"Joint Man/Woman",87,645,395
"8186",234,"Joint Man/Woman",86,948,234
"8187",332,"Joint Man/Woman",104,753,332
"8188",1036,"Joint Man/Woman",81,865,1036
"8189",804,"Joint Man/Woman",98,726,804
"8190",1004,"Joint Man/Woman",90,949,1004
"8191",814,"Joint Man/Woman",83,550,814
"8192",601,"Joint Man/Woman",95,46,601
"8193",894,"Joint Man/Woman",85,257,894
"8194",1096,"Joint Man/Woman",94,369,1096
"8195",494,"Joint Man/Woman",90,628,494
"8196",562,"Joint Man/Woman",98,197,562
"8197",465,"Joint Man/Woman",99,86,465
"8198",139,"Joint Man/Woman",81,225,139
"8199",598,"Joint Man/Woman",98,272,598
"8200",217,"Joint Man/Woman",93,600,217
"8201",209,"Joint Man/Woman",89,598,209
"8202",199,"Joint Man/Woman",95,20,199
"8203",933,"Joint Man/Woman",100,749,933
"8204",1068,"Joint Man/Woman",89,290,1068
"8205",703,"Joint Man/Woman",82,967,703
"8206",156,"Joint Man/Woman",91,122,156
"8207",891,"Joint Man/Woman",84,787,891
"8208",1049,"Joint Man/Woman",89,852,1049
"8209",481,"Joint Man/Woman",84,262,481
"8210",276,"Joint Man/Woman",97,891,276
"8211",416,"Joint Man/Woman",92,470,416
"8212",767,"Joint Man/Woman",85,431,767
"8213",280,"Joint Man/Woman",89,326,280
"8214",303,"Joint Man/Woman",84,319,303
"8215",938,"Joint Man/Woman",94,880,938
"8216",119,"Joint Man/Woman",70,90,119
"8217",995,"Joint Man/Woman",80,1000,995
"8218",939,"Joint Man/Woman",82,18,939
"8219",469,"Joint Man/Woman",81,573,469
"8220",700,"Joint Man/Woman",89,961,700
"8221",511,"Joint Man/Woman",74,763,511
"8222",695,"Joint Man/Woman",90,3,695
"8223",350,"Joint Man/Woman",95,73,350
"8224",339,"Joint Man/Woman",102,46,339
